Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
123.450000,ExampleOne,Tick,,,,,,0.00,3411.00,3411.00,237.74,-13,13,237.74,132.26,333.54,208,195
123.731658,ExampleTwo,Fill,459,B,-1,3411.00,GFD,-0.34,3412.00,3411.00,-3288.64,0,1,122.36,-9.86,12.16,141,140
123.731658,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3412.00,3411.00,123.86,-1,1,122.86,-9.86,12.16,141,140
123.731658,ExampleOne,Fill,424,B,-1,3411.00,GFD,-0.34,3412.00,3411.00,-3172.92,-13,14,225.08,131.92,333.54,209,195
123.731658,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3411.00,239.58,-14,14,225.58,131.92,333.54,209,195
124.200000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,123.86,-1,1,123.86,-9.86,12.16,141,140
124.200000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,239.58,-14,14,239.58,131.92,333.54,209,195
124.200000,ExampleTwo,Insert,461,B,1,3411.00,GFD,0.00,3412.00,3412.00,123.86,-1,1,123.86,-9.86,12.16,141,140
124.200000,ExampleOne,Cancel,423,S,-1,3412.00,GFD,0.00,3412.00,3412.00,239.58,-14,14,239.58,131.92,333.54,209,195
124.200000,ExampleOne,Insert,425,B,1,3412.00,GFD,0.00,3412.00,3412.00,239.58,-14,14,239.58,131.92,333.54,209,195
124.200000,ExampleOne,Fill,425,B,-1,3412.00,GFD,0.68,3412.00,3412.00,-3173.10,-14,15,238.90,132.60,333.54,210,195
124.200000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3412.00,239.40,-15,15,239.40,132.60,333.54,210,195
124.200000,ExampleOne,Insert,426,S,1,3413.00,GFD,0.00,3412.00,3412.00,239.40,-15,15,239.40,132.60,333.54,210,195
124.200000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,123.86,-1,1,123.86,-9.86,12.16,141,140
124.200000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,239.40,-15,15,239.40,132.60,333.54,210,195
124.200000,ExampleOne,Insert,427,B,1,3412.00,GFD,0.00,3412.00,3412.00,239.40,-15,15,239.40,132.60,333.54,210,195
124.200000,ExampleOne,Fill,427,B,-1,3412.00,GFD,0.68,3412.00,3412.00,-3173.28,-15,16,238.72,133.28,333.54,211,195
124.200000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3412.00,239.22,-16,16,239.22,133.28,333.54,211,195
124.200000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,123.86,-1,1,123.86,-9.86,12.16,141,140
124.200000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,239.22,-16,16,239.22,133.28,333.54,211,195
124.200000,ExampleOne,Insert,428,B,1,3412.00,GFD,0.00,3412.00,3412.00,239.22,-16,16,239.22,133.28,333.54,211,195
124.200000,ExampleOne,Fill,428,B,-1,3412.00,GFD,0.68,3412.00,3412.00,-3173.46,-16,17,238.54,133.96,333.54,212,195
124.200000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3412.00,239.04,-17,17,239.04,133.96,333.54,212,195
124.200000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,123.86,-1,1,123.86,-9.86,12.16,141,140
124.200000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,239.04,-17,17,239.04,133.96,333.54,212,195
124.200000,ExampleOne,Insert,429,B,1,3412.00,GFD,0.00,3412.00,3412.00,239.04,-17,17,239.04,133.96,333.54,212,195
124.200000,ExampleOne,Fill,429,B,-1,3412.00,GFD,0.68,3412.00,3412.00,-3173.64,-17,18,238.36,134.64,333.54,213,195
124.200000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3412.00,238.86,-18,18,238.86,134.64,333.54,213,195
124.200000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,123.86,-1,1,123.86,-9.86,12.16,141,140
124.200000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,238.86,-18,18,238.86,134.64,333.54,213,195
124.200000,ExampleOne,Insert,430,B,1,3412.00,GFD,0.00,3412.00,3412.00,238.86,-18,18,238.86,134.64,333.54,213,195
124.200000,ExampleOne,Fill,430,B,-1,3412.00,GFD,0.68,3412.00,3412.00,-3173.82,-18,19,238.18,135.32,333.54,214,195
124.200000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3412.00,238.68,-19,19,238.68,135.32,333.54,214,195
124.341476,ExampleTwo,Fill,461,B,-1,3411.00,GFD,-0.34,3412.00,3411.00,-3286.80,-1,2,123.20,-10.20,12.16,142,140
124.341476,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3412.00,3411.00,125.70,-2,2,123.70,-10.20,12.16,142,140
124.571159,ExampleTwo,Fill,460,S,-1,3412.00,GFD,-0.34,3412.00,3412.00,3538.04,-2,1,126.04,-10.54,12.16,142,141
124.571159,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3412.00,3412.00,125.54,-1,1,125.54,-10.54,12.16,142,141
125.000000,ExampleTwo,Tick,,,,,,0.00,3412.00,3413.00,125.54,-1,1,126.54,-10.54,12.16,142,141
125.000000,ExampleOne,Tick,,,,,,0.00,3412.00,3413.00,238.68,-19,19,257.68,135.32,333.54,214,195
125.000000,ExampleTwo,Insert,462,B,1,3411.00,GFD,0.00,3412.00,3413.00,125.54,-1,1,126.54,-10.54,12.16,142,141
125.000000,ExampleTwo,Insert,463,S,1,3412.00,GFD,0.00,3412.00,3413.00,125.54,-1,1,126.54,-10.54,12.16,142,141
125.000000,ExampleOne,Insert,431,B,1,3412.00,GFD,0.00,3412.00,3413.00,238.68,-19,19,257.68,135.32,333.54,214,195
125.000000,ExampleTwo,Fill,463,S,-1,3412.00,GFD,-0.34,3412.00,3412.00,3537.88,-1,0,125.88,-10.88,12.16,142,142
125.000000,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3412.00,3412.00,125.38,0,0,125.38,-10.88,12.16,142,142
125.000000,ExampleOne,Fill,431,B,-1,3412.00,GFD,0.68,3412.00,3412.00,-3174.00,-19,20,238.00,136.00,333.54,215,195
125.000000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3412.00,238.50,-20,20,238.50,136.00,333.54,215,195
125.000000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,125.38,0,0,125.38,-10.88,12.16,142,142
125.000000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,238.50,-20,20,238.50,136.00,333.54,215,195
125.000000,ExampleTwo,Cancel,462,B,-1,3411.00,GFD,0.00,3412.00,3412.00,125.38,0,0,125.38,-10.88,12.16,142,142
125.000000,ExampleTwo,Insert,464,B,1,3412.00,GFD,0.00,3412.00,3412.00,125.38,0,0,125.38,-10.88,12.16,142,142
125.000000,ExampleTwo,Insert,465,S,1,3413.00,GFD,0.00,3412.00,3412.00,125.38,0,0,125.38,-10.88,12.16,142,142
125.000000,ExampleOne,Insert,432,B,1,3412.00,GFD,0.00,3412.00,3412.00,238.50,-20,20,238.50,136.00,333.54,215,195
125.000000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,125.38,0,0,125.38,-10.88,12.16,142,142
125.000000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,238.50,-20,20,238.50,136.00,333.54,215,195
125.000000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,125.38,0,0,125.38,-10.88,12.16,142,142
125.000000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,238.50,-20,20,238.50,136.00,333.54,215,195
125.225693,ExampleTwo,Fill,464,B,-1,3412.00,GFD,-0.34,3412.00,3412.00,-3286.28,0,1,125.72,-11.22,12.16,143,142
125.225693,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3412.00,3412.00,126.22,-1,1,126.22,-11.22,12.16,143,142
125.800000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,126.22,-1,1,126.22,-11.22,12.16,143,142
125.800000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,238.50,-20,20,238.50,136.00,333.54,215,195
125.800000,ExampleTwo,Cancel,465,S,-1,3413.00,GFD,0.00,3412.00,3412.00,126.22,-1,1,126.22,-11.22,12.16,143,142
125.800000,ExampleTwo,Insert,466,B,1,3411.00,GFD,0.00,3412.00,3412.00,126.22,-1,1,126.22,-11.22,12.16,143,142
125.800000,ExampleTwo,Insert,467,S,1,3412.00,GFD,0.00,3412.00,3412.00,126.22,-1,1,126.22,-11.22,12.16,143,142
125.800000,ExampleOne,Fill,432,B,-1,3412.00,GFD,-0.34,3412.00,3412.00,-3173.16,-20,21,238.84,135.66,333.54,216,195
125.800000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3412.00,239.34,-21,21,239.34,135.66,333.54,216,195
125.800000,ExampleTwo,Fill,467,S,-1,3412.00,GFD,0.68,3412.00,3412.00,3537.54,-1,0,125.54,-10.54,12.16,143,143
125.800000,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3412.00,3412.00,125.04,0,0,125.04,-10.54,12.16,143,143
125.800000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,125.04,0,0,125.04,-10.54,12.16,143,143
125.800000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,239.34,-21,21,239.34,135.66,333.54,216,195
125.800000,ExampleTwo,Cancel,466,B,-1,3411.00,GFD,0.00,3412.00,3412.00,125.04,0,0,125.04,-10.54,12.16,143,143
125.800000,ExampleTwo,Insert,468,B,1,3412.00,GFD,0.00,3412.00,3412.00,125.04,0,0,125.04,-10.54,12.16,143,143
125.800000,ExampleTwo,Insert,469,S,1,3413.00,GFD,0.00,3412.00,3412.00,125.04,0,0,125.04,-10.54,12.16,143,143
125.800000,ExampleOne,Insert,433,B,1,3412.00,GFD,0.00,3412.00,3412.00,239.34,-21,21,239.34,135.66,333.54,216,195
125.800000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,125.04,0,0,125.04,-10.54,12.16,143,143
125.800000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,239.34,-21,21,239.34,135.66,333.54,216,195
126.550000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,125.04,0,0,125.04,-10.54,12.16,143,143
126.550000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,239.34,-21,21,239.34,135.66,333.54,216,195
126.550000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,125.04,0,0,125.04,-10.54,12.16,143,143
126.550000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,239.34,-21,21,239.34,135.66,333.54,216,195
126.614679,ExampleTwo,Fill,468,B,-1,3412.00,GFD,-0.34,3412.00,3412.00,-3286.62,0,1,125.38,-10.88,12.16,144,143
126.614679,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3412.00,3412.00,125.88,-1,1,125.88,-10.88,12.16,144,143
126.614679,ExampleOne,Fill,433,B,-1,3412.00,GFD,-0.34,3412.00,3412.00,-3172.32,-21,22,239.68,135.32,333.54,217,195
126.614679,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3412.00,240.18,-22,22,240.18,135.32,333.54,217,195
127.350000,ExampleTwo,Tick,,,,,,0.00,3412.00,3409.00,125.88,-1,1,122.88,-10.88,12.16,144,143
127.350000,ExampleOne,Tick,,,,,,0.00,3412.00,3409.00,240.18,-22,22,174.18,135.32,333.54,217,195
127.350000,ExampleTwo,Cancel,469,S,-1,3413.00,GFD,0.00,3412.00,3409.00,125.88,-1,1,122.88,-10.88,12.16,144,143
127.350000,ExampleTwo,Insert,470,B,1,3410.00,GFD,0.00,3412.00,3409.00,125.88,-1,1,122.88,-10.88,12.16,144,143
127.350000,ExampleTwo,Insert,471,S,1,3411.00,GFD,0.00,3412.00,3409.00,125.88,-1,1,122.88,-10.88,12.16,144,143
127.350000,ExampleOne,Cancel,426,S,-1,3413.00,GFD,0.00,3412.00,3409.00,240.18,-22,22,174.18,135.32,333.54,217,195
127.350000,ExampleOne,Insert,434,B,1,3411.00,GFD,0.00,3412.00,3409.00,240.18,-22,22,174.18,135.32,333.54,217,195
127.350000,ExampleTwo,Fill,471,S,-1,3411.00,GFD,-0.34,3412.00,3411.00,3537.22,-1,0,125.22,-11.22,12.16,144,144
127.350000,ExampleTwo,Hedge,,B,1,3411.50,,0.00,3412.00,3411.00,125.72,0,0,125.72,-11.22,12.16,144,144
127.350000,ExampleOne,Fill,434,B,-1,3411.00,GFD,0.68,3412.00,3411.00,-3171.50,-22,23,217.50,136.00,333.54,218,195
127.350000,ExampleOne,Hedge,,S,1,3411.50,,0.00,3412.00,3411.00,240.00,-23,23,217.00,136.00,333.54,218,195
127.350000,ExampleOne,Insert,435,S,1,3412.00,GFD,0.00,3412.00,3411.00,240.00,-23,23,217.00,136.00,333.54,218,195
127.350000,ExampleTwo,Tick,,,,,,0.00,3412.00,3411.00,125.72,0,0,125.72,-11.22,12.16,144,144
127.350000,ExampleOne,Tick,,,,,,0.00,3412.00,3411.00,240.00,-23,23,217.00,136.00,333.54,218,195
127.350000,ExampleTwo,Cancel,470,B,-1,3410.00,GFD,0.00,3412.00,3411.00,125.72,0,0,125.72,-11.22,12.16,144,144
127.350000,ExampleTwo,Insert,472,B,1,3411.00,GFD,0.00,3412.00,3411.00,125.72,0,0,125.72,-11.22,12.16,144,144
127.350000,ExampleTwo,Insert,473,S,1,3412.00,GFD,0.00,3412.00,3411.00,125.72,0,0,125.72,-11.22,12.16,144,144
127.350000,ExampleOne,Insert,436,B,1,3411.00,GFD,0.00,3412.00,3411.00,240.00,-23,23,217.00,136.00,333.54,218,195
127.350000,ExampleTwo,Tick,,,,,,0.00,3412.00,3411.00,125.72,0,0,125.72,-11.22,12.16,144,144
127.350000,ExampleOne,Tick,,,,,,0.00,3412.00,3411.00,240.00,-23,23,217.00,136.00,333.54,218,195
127.402853,ExampleTwo,Fill,472,B,-1,3411.00,GFD,-0.34,3412.00,3411.00,-3284.94,0,1,126.06,-11.56,12.16,145,144
127.402853,ExampleTwo,Hedge,,S,1,3411.50,,0.00,3412.00,3411.00,126.56,-1,1,125.56,-11.56,12.16,145,144
127.402853,ExampleOne,Fill,436,B,-1,3411.00,GFD,-0.34,3412.00,3411.00,-3170.66,-23,24,217.34,135.66,333.54,219,195
127.402853,ExampleOne,Hedge,,S,1,3411.50,,0.00,3412.00,3411.00,240.84,-24,24,216.84,135.66,333.54,219,195
128.100000,ExampleTwo,Tick,,,,,,0.00,3412.00,3410.00,126.56,-1,1,124.56,-11.56,12.16,145,144
128.100000,ExampleOne,Tick,,,,,,0.00,3412.00,3410.00,240.84,-24,24,192.84,135.66,333.54,219,195
128.100000,ExampleTwo,Cancel,473,S,-1,3412.00,GFD,0.00,3412.00,3410.00,126.56,-1,1,124.56,-11.56,12.16,145,144
128.100000,ExampleTwo,Insert,474,B,1,3410.00,GFD,0.00,3412.00,3410.00,126.56,-1,1,124.56,-11.56,12.16,145,144
128.100000,ExampleTwo,Fill,474,B,-1,3410.00,GFD,0.68,3412.00,3410.00,-3284.12,-1,2,123.88,-10.88,12.16,146,144
128.100000,ExampleTwo,Hedge,,S,1,3411.50,,0.00,3412.00,3410.00,127.38,-2,2,123.38,-10.88,12.16,146,144
128.100000,ExampleTwo,Insert,475,S,1,3411.00,GFD,0.00,3412.00,3410.00,127.38,-2,2,123.38,-10.88,12.16,146,144
128.100000,ExampleOne,Insert,437,B,1,3411.00,GFD,0.00,3412.00,3410.00,240.84,-24,24,192.84,135.66,333.54,219,195
128.100000,ExampleTwo,Fill,475,S,-1,3411.00,GFD,-0.34,3412.00,3411.00,3538.72,-2,1,125.72,-11.22,12.16,146,145
128.100000,ExampleTwo,Hedge,,B,1,3411.50,,0.00,3412.00,3411.00,127.22,-1,1,126.22,-11.22,12.16,146,145
128.100000,ExampleOne,Fill,437,B,-1,3411.00,GFD,0.68,3412.00,3411.00,-3170.84,-24,25,216.16,136.34,333.54,220,195
128.100000,ExampleOne,Hedge,,S,1,3411.50,,0.00,3412.00,3411.00,240.66,-25,25,215.66,136.34,333.54,220,195
128.100000,ExampleTwo,Tick,,,,,,0.00,3412.00,3411.00,127.22,-1,1,126.22,-11.22,12.16,146,145
128.100000,ExampleOne,Tick,,,,,,0.00,3412.00,3411.00,240.66,-25,25,215.66,136.34,333.54,220,195
128.100000,ExampleTwo,Insert,476,B,1,3410.00,GFD,0.00,3412.00,3411.00,127.22,-1,1,126.22,-11.22,12.16,146,145
128.100000,ExampleTwo,Insert,477,S,1,3411.00,GFD,0.00,3412.00,3411.00,127.22,-1,1,126.22,-11.22,12.16,146,145
128.100000,ExampleOne,Insert,438,B,1,3411.00,GFD,0.00,3412.00,3411.00,240.66,-25,25,215.66,136.34,333.54,220,195
128.100000,ExampleTwo,Fill,477,S,-1,3411.00,GFD,-0.34,3412.00,3411.00,3538.56,-1,0,126.56,-11.56,12.16,146,146
128.100000,ExampleTwo,Hedge,,B,1,3411.50,,0.00,3412.00,3411.00,127.06,0,0,127.06,-11.56,12.16,146,146
128.100000,ExampleOne,Fill,438,B,-1,3411.00,GFD,0.68,3412.00,3411.00,-3171.02,-25,26,214.98,137.02,333.54,221,195
128.100000,ExampleOne,Hedge,,S,1,3411.50,,0.00,3412.00,3411.00,240.48,-26,26,214.48,137.02,333.54,221,195
128.100000,ExampleTwo,Tick,,,,,,0.00,3412.00,3411.00,127.06,0,0,127.06,-11.56,12.16,146,146
128.100000,ExampleOne,Tick,,,,,,0.00,3412.00,3411.00,240.48,-26,26,214.48,137.02,333.54,221,195
128.100000,ExampleTwo,Cancel,476,B,-1,3410.00,GFD,0.00,3412.00,3411.00,127.06,0,0,127.06,-11.56,12.16,146,146
128.100000,ExampleTwo,Insert,478,B,1,3411.00,GFD,0.00,3412.00,3411.00,127.06,0,0,127.06,-11.56,12.16,146,146
128.100000,ExampleTwo,Insert,479,S,1,3412.00,GFD,0.00,3412.00,3411.00,127.06,0,0,127.06,-11.56,12.16,146,146
128.100000,ExampleOne,Insert,439,B,1,3411.00,GFD,0.00,3412.00,3411.00,240.48,-26,26,214.48,137.02,333.54,221,195
128.100000,ExampleTwo,Tick,,,,,,0.00,3412.00,3411.00,127.06,0,0,127.06,-11.56,12.16,146,146
128.100000,ExampleOne,Tick,,,,,,0.00,3412.00,3411.00,240.48,-26,26,214.48,137.02,333.54,221,195
128.277824,ExampleOne,Fill,435,S,-1,3412.00,GFD,-0.34,3412.00,3412.00,3652.82,-26,25,240.82,136.68,333.54,221,196
128.277824,ExampleOne,Hedge,,B,1,3412.50,,0.00,3412.00,3412.00,240.32,-25,25,240.32,136.68,333.54,221,196
128.868353,ExampleTwo,Fill,478,B,-1,3411.00,GFD,-0.34,3412.00,3411.00,-3283.60,0,1,127.40,-11.90,12.16,147,146
128.868353,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3412.00,3411.00,128.90,-1,1,127.90,-11.90,12.16,147,146
128.868353,ExampleOne,Fill,439,B,-1,3411.00,GFD,-0.34,3412.00,3411.00,-3170.34,-25,26,215.66,136.34,333.54,222,196
128.868353,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3411.00,242.16,-26,26,216.16,136.34,333.54,222,196
128.900000,ExampleTwo,Tick,,,,,,0.00,3412.00,3407.00,128.90,-1,1,123.90,-11.90,12.16,147,146
128.900000,ExampleOne,Tick,,,,,,0.00,3412.00,3407.00,242.16,-26,26,112.16,136.34,376.50,222,196
128.900000,ExampleTwo,Insert,480,B,1,3411.00,GFD,0.00,3412.00,3407.00,128.90,-1,1,123.90,-11.90,12.16,147,146
128.900000,ExampleTwo,Fill,480,B,-1,3408.00,GFD,0.68,3412.00,3408.00,-3279.78,-1,2,124.22,-11.22,12.16,148,146
128.900000,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3412.00,3408.00,132.72,-2,2,124.72,-11.22,12.16,148,146
128.900000,ExampleOne,Insert,440,B,1,3412.00,GFD,0.00,3412.00,3408.00,242.16,-26,26,112.16,136.34,376.50,222,196
128.900000,ExampleOne,Fill,440,B,-1,3408.00,GFD,0.68,3412.00,3408.00,-3166.52,-26,27,137.48,137.02,376.50,223,196
128.900000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3408.00,245.98,-27,27,137.98,137.02,376.50,223,196
128.900000,ExampleOne,Insert,441,S,1,3413.00,GFD,0.00,3412.00,3408.00,245.98,-27,27,137.98,137.02,376.50,223,196
128.900000,ExampleTwo,Tick,,,,,,0.00,3412.00,3408.00,132.72,-2,2,124.72,-11.22,12.16,148,146
128.900000,ExampleOne,Tick,,,,,,0.00,3412.00,3408.00,245.98,-27,27,137.98,137.02,376.50,223,196
128.900000,ExampleTwo,Cancel,479,S,-1,3412.00,GFD,0.00,3412.00,3408.00,132.72,-2,2,124.72,-11.22,12.16,148,146
128.900000,ExampleTwo,Tick,,,,,,0.00,3412.00,3408.00,132.72,-2,2,124.72,-11.22,12.16,148,146
128.900000,ExampleOne,Tick,,,,,,0.00,3412.00,3408.00,245.98,-27,27,137.98,137.02,376.50,223,196
128.900000,ExampleTwo,Insert,481,B,1,3410.00,GFD,0.00,3412.00,3408.00,132.72,-2,2,124.72,-11.22,12.16,148,146
128.900000,ExampleTwo,Fill,481,B,-1,3408.00,GFD,0.68,3412.00,3408.00,-3275.96,-2,3,124.04,-10.54,12.16,149,146
128.900000,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3412.00,3408.00,136.54,-3,3,124.54,-10.54,12.16,149,146
128.900000,ExampleTwo,Insert,482,S,1,3411.00,GFD,0.00,3412.00,3408.00,136.54,-3,3,124.54,-10.54,12.16,149,146
128.900000,ExampleOne,Insert,442,B,1,3412.00,GFD,0.00,3412.00,3408.00,245.98,-27,27,137.98,137.02,376.50,223,196
128.900000,ExampleOne,Fill,442,B,-1,3408.00,GFD,0.68,3412.00,3408.00,-3162.70,-27,28,137.30,137.70,376.50,224,196
128.900000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3412.00,3408.00,249.80,-28,28,137.80,137.70,376.50,224,196
129.049652,ExampleTwo,Fill,482,S,-1,3411.00,GFD,-0.34,3412.00,3411.00,3547.88,-3,2,133.88,-10.88,12.16,149,147
129.049652,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3412.00,3411.00,135.38,-2,2,133.38,-10.88,12.16,149,147
129.700000,ExampleTwo,Tick,,,,,,0.00,3413.00,3410.00,135.38,-2,2,129.38,-10.88,12.16,149,147
129.700000,ExampleOne,Tick,,,,,,0.00,3413.00,3410.00,249.80,-28,28,165.80,137.70,376.50,224,196
129.700000,ExampleTwo,Insert,483,B,1,3410.00,GFD,0.00,3413.00,3410.00,135.38,-2,2,129.38,-10.88,12.16,149,147
129.700000,ExampleTwo,Insert,484,S,1,3411.00,GFD,0.00,3413.00,3410.00,135.38,-2,2,129.38,-10.88,12.16,149,147
129.700000,ExampleOne,Insert,443,B,1,3412.00,GFD,0.00,3413.00,3410.00,249.80,-28,28,165.80,137.70,376.50,224,196
129.700000,ExampleTwo,Fill,484,S,-1,3411.00,GFD,-0.34,3413.00,3411.00,3546.72,-2,1,131.72,-11.22,12.16,149,148
129.700000,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3413.00,3411.00,134.22,-1,1,132.22,-11.22,12.16,149,148
129.700000,ExampleOne,Fill,443,B,-1,3411.00,GFD,0.68,3413.00,3411.00,-3161.88,-28,29,193.12,138.38,376.50,225,196
129.700000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3411.00,250.62,-29,29,192.62,138.38,376.50,225,196
129.700000,ExampleTwo,Tick,,,,,,0.00,3413.00,3411.00,134.22,-1,1,132.22,-11.22,12.16,149,148
129.700000,ExampleOne,Tick,,,,,,0.00,3413.00,3411.00,250.62,-29,29,192.62,138.38,376.50,225,196
129.700000,ExampleTwo,Cancel,483,B,-1,3410.00,GFD,0.00,3413.00,3411.00,134.22,-1,1,132.22,-11.22,12.16,149,148
129.700000,ExampleOne,Insert,444,B,1,3412.00,GFD,0.00,3413.00,3411.00,250.62,-29,29,192.62,138.38,376.50,225,196
129.778418,ExampleOne,Fill,444,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3161.04,-29,30,221.96,138.04,376.50,226,196
129.778418,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,251.46,-30,30,221.46,138.04,376.50,226,196
130.134156,ExampleOne,Fill,441,S,-1,3413.00,GFD,-0.34,3413.00,3413.00,3664.80,-30,29,251.80,137.70,376.50,226,197
130.134156,ExampleOne,Hedge,,B,1,3412.50,,0.00,3413.00,3413.00,252.30,-29,29,252.30,137.70,376.50,226,197
130.450000,ExampleTwo,Tick,,,,,,0.00,3413.00,3413.00,134.22,-1,1,134.22,-11.22,12.16,149,148
130.450000,ExampleOne,Tick,,,,,,0.00,3413.00,3413.00,252.30,-29,29,252.30,137.70,376.50,226,197
130.450000,ExampleTwo,Insert,485,B,1,3411.00,GFD,0.00,3413.00,3413.00,134.22,-1,1,134.22,-11.22,12.16,149,148
130.450000,ExampleTwo,Insert,486,S,1,3412.00,GFD,0.00,3413.00,3413.00,134.22,-1,1,134.22,-11.22,12.16,149,148
130.450000,ExampleOne,Insert,445,B,1,3412.00,GFD,0.00,3413.00,3413.00,252.30,-29,29,252.30,137.70,376.50,226,197
130.450000,ExampleTwo,Fill,486,S,-1,3412.00,GFD,-0.34,3413.00,3412.00,3546.56,-1,0,133.56,-11.56,12.16,149,149
130.450000,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3413.00,3412.00,134.06,0,0,134.06,-11.56,12.16,149,149
130.450000,ExampleOne,Fill,445,B,-1,3412.00,GFD,0.68,3413.00,3412.00,-3160.38,-29,30,222.62,138.38,376.50,227,197
130.450000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,252.12,-30,30,222.12,138.38,376.50,227,197
130.450000,ExampleOne,Insert,446,S,1,3413.00,GFD,0.00,3413.00,3412.00,252.12,-30,30,222.12,138.38,376.50,227,197
130.450000,ExampleTwo,Tick,,,,,,0.00,3413.00,3412.00,134.06,0,0,134.06,-11.56,12.16,149,149
130.450000,ExampleOne,Tick,,,,,,0.00,3413.00,3412.00,252.12,-30,30,222.12,138.38,376.50,227,197
130.450000,ExampleTwo,Cancel,485,B,-1,3411.00,GFD,0.00,3413.00,3412.00,134.06,0,0,134.06,-11.56,12.16,149,149
130.450000,ExampleTwo,Tick,,,,,,0.00,3413.00,3412.00,134.06,0,0,134.06,-11.56,12.16,149,149
130.450000,ExampleOne,Tick,,,,,,0.00,3413.00,3412.00,252.12,-30,30,222.12,138.38,376.50,227,197
130.450000,ExampleTwo,Insert,487,B,1,3412.00,GFD,0.00,3413.00,3412.00,134.06,0,0,134.06,-11.56,12.16,149,149
130.450000,ExampleTwo,Insert,488,S,1,3413.00,GFD,0.00,3413.00,3412.00,134.06,0,0,134.06,-11.56,12.16,149,149
130.450000,ExampleOne,Insert,447,B,1,3412.00,GFD,0.00,3413.00,3412.00,252.12,-30,30,222.12,138.38,376.50,227,197
130.450000,ExampleTwo,Tick,,,,,,0.00,3413.00,3412.00,134.06,0,0,134.06,-11.56,12.16,149,149
130.450000,ExampleOne,Tick,,,,,,0.00,3413.00,3412.00,252.12,-30,30,222.12,138.38,376.50,227,197
130.450000,ExampleTwo,Tick,,,,,,0.00,3413.00,3412.00,134.06,0,0,134.06,-11.56,12.16,149,149
130.450000,ExampleOne,Tick,,,,,,0.00,3413.00,3412.00,252.12,-30,30,222.12,138.38,376.50,227,197
